fixAGK = {{233, 1, 5, 1, 7.987774906976334}, {233, 5, 5, 2, 
      7.755313898151023}, {233, 5, 5, 3, 7.643562403668939}, 
     {233, 5, 5, 4, 7.640737104869792}, {233, 1, 6, 1, 7.955513438508507}, 
     {233, 5, 6, 2, 7.727910434937477}, {233, 5, 6, 3, 7.616338233341173}, 
     {233, 5, 6, 4, 7.613819411918591}, {233, 1, 7, 1, 7.938245511132467}, 
     {233, 5, 7, 2, 7.7062278717261385}, {233, 5, 7, 3, 7.5925312762718145}, 
     {233, 5, 7, 4, 7.5896999329403645}, {233, 1, 8, 1, 7.929075643980896}, 
     {233, 5, 8, 2, 7.6912337211312565}, {233, 5, 8, 3, 7.57930750750841}, 
     {233, 5, 8, 4, 7.576569766885456}, {233, 1, 9, 1, 7.916481073216263}, 
     {233, 5, 9, 2, 7.678198020615028}, {233, 5, 9, 3, 7.564253451347918}, 
     {233, 5, 9, 4, 7.5613031976694565}, {233, 1, 10, 1, 7.9169308322603165}, 
     {233, 5, 10, 2, 7.674125339267846}, {233, 5, 10, 3, 7.5602085204695095}, 
     {233, 5, 10, 4, 7.557464127891793}}
